globaltag = DES19_62_V8::All
HcalTopologyIdealEP::HcalTopologyIdealEP
======================== Opening output file
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 18-Feb-2014 20:02:57.056 CET
RPCGeometryESModule :: produce
RPCGeometryESModule :: produce :: 1/4 Get Muon Ideal Geometry Record
%MSG-e Specific:  RPCTiming:timing 18-Feb-2014 20:02:59 CET Run: 1 Event: 1
Could not process q-name of a DDLogicalPart, reason:
No regex-match for namespace=  name=HFFibre.*

SpecPar selection is:
//HFFibre.*

%MSG
RPCGeometryESModule :: produce :: 2/4 Get Muon DDD Constants
RPCGeometryESModule :: produce :: 3/4 Get Muon Numbering Record
in MuonNumberingInitialization::initializeMuonDDDConstants
about to make my new muonDDDConst_
in MuonNumberingInitialization::produce
RPCGeometryESModule :: produce :: 4/4 Build
RPCDetId: 637604392 RE-2_R3_CH26_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637160 RE-2_R3_CH26_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587876 RE-2_R2_CH24_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620644 RE-2_R2_CH24_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653412 RE-2_R2_CH24_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587880 RE-2_R3_CH24_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620648 RE-2_R3_CH24_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653416 RE-2_R3_CH24_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579684 RE-2_R2_CH22_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612452 RE-2_R2_CH22_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645220 RE-2_R2_CH22_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579688 RE-2_R3_CH22_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612456 RE-2_R3_CH22_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645224 RE-2_R3_CH22_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571492 RE-2_R2_CH20_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604260 RE-2_R2_CH20_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637637028 RE-2_R2_CH20_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571496 RE-2_R3_CH20_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604264 RE-2_R3_CH20_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637032 RE-2_R3_CH20_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637583652 RE-2_R2_CH17_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616420 RE-2_R2_CH17_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637649188 RE-2_R2_CH17_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637583656 RE-2_R3_CH17_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616424 RE-2_R3_CH17_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637649192 RE-2_R3_CH17_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575460 RE-2_R2_CH15_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608228 RE-2_R2_CH15_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637640996 RE-2_R2_CH15_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575464 RE-2_R3_CH15_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637608232 RE-2_R3_CH15_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637641000 RE-2_R3_CH15_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567268 RE-2_R2_CH13_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637600036 RE-2_R2_CH13_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637632804 RE-2_R2_CH13_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567272 RE-2_R3_CH13_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637600040 RE-2_R3_CH13_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637632808 RE-2_R3_CH13_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637583524 RE-2_R2_CH11_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616292 RE-2_R2_CH11_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637649060 RE-2_R2_CH11_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637583528 RE-2_R3_CH11_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616296 RE-2_R3_CH11_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637649064 RE-2_R3_CH11_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575332 RE-2_R2_CH09_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608100 RE-2_R2_CH09_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637640868 RE-2_R2_CH09_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575336 RE-2_R3_CH09_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637608104 RE-2_R3_CH09_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637640872 RE-2_R3_CH09_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567140 RE-2_R2_CH07_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637599908 RE-2_R2_CH07_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637632676 RE-2_R2_CH07_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567144 RE-2_R3_CH07_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637599912 RE-2_R3_CH07_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637632680 RE-2_R3_CH07_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637583396 RE-2_R2_CH05_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616164 RE-2_R2_CH05_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637648932 RE-2_R2_CH05_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637583400 RE-2_R3_CH05_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616168 RE-2_R3_CH05_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637648936 RE-2_R3_CH05_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575204 RE-2_R2_CH03_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637607972 RE-2_R2_CH03_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637640740 RE-2_R2_CH03_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575208 RE-2_R3_CH03_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637607976 RE-2_R3_CH03_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637640744 RE-2_R3_CH03_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567012 RE-2_R2_CH01_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637599780 RE-2_R2_CH01_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637632548 RE-2_R2_CH01_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567016 RE-2_R3_CH01_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637599784 RE-2_R3_CH01_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637632552 RE-2_R3_CH01_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637584036 RE-2_R2_CH35_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616804 RE-2_R2_CH35_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637649572 RE-2_R2_CH35_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637584040 RE-2_R3_CH35_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616808 RE-2_R3_CH35_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637649576 RE-2_R3_CH35_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575844 RE-2_R2_CH33_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608612 RE-2_R2_CH33_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637641380 RE-2_R2_CH33_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575848 RE-2_R3_CH33_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637608616 RE-2_R3_CH33_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637641384 RE-2_R3_CH33_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567652 RE-2_R2_CH31_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637600420 RE-2_R2_CH31_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637633188 RE-2_R2_CH31_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567656 RE-2_R3_CH31_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637600424 RE-2_R3_CH31_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637633192 RE-2_R3_CH31_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637583908 RE-2_R2_CH29_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616676 RE-2_R2_CH29_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637649444 RE-2_R2_CH29_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637583912 RE-2_R3_CH29_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616680 RE-2_R3_CH29_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637649448 RE-2_R3_CH29_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575716 RE-2_R2_CH27_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608484 RE-2_R2_CH27_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637641252 RE-2_R2_CH27_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575720 RE-2_R3_CH27_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637608488 RE-2_R3_CH27_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637641256 RE-2_R3_CH27_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567524 RE-2_R2_CH25_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637600292 RE-2_R2_CH25_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637633060 RE-2_R2_CH25_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567528 RE-2_R3_CH25_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637600296 RE-2_R3_CH25_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637633064 RE-2_R3_CH25_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637583780 RE-2_R2_CH23_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616548 RE-2_R2_CH23_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637649316 RE-2_R2_CH23_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637583784 RE-2_R3_CH23_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616552 RE-2_R3_CH23_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637649320 RE-2_R3_CH23_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575588 RE-2_R2_CH21_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608356 RE-2_R2_CH21_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637641124 RE-2_R2_CH21_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575592 RE-2_R3_CH21_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637608360 RE-2_R3_CH21_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637641128 RE-2_R3_CH21_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567396 RE-2_R2_CH19_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637600164 RE-2_R2_CH19_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637632932 RE-2_R2_CH19_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567400 RE-2_R3_CH19_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637600168 RE-2_R3_CH19_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637632936 RE-2_R3_CH19_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587780 RE-3_R2_CH18_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620548 RE-3_R2_CH18_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653316 RE-3_R2_CH18_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587784 RE-3_R3_CH18_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620552 RE-3_R3_CH18_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653320 RE-3_R3_CH18_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579588 RE-3_R2_CH16_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612356 RE-3_R2_CH16_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645124 RE-3_R2_CH16_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579592 RE-3_R3_CH16_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612360 RE-3_R3_CH16_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645128 RE-3_R3_CH16_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571396 RE-3_R2_CH14_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604164 RE-3_R2_CH14_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637636932 RE-3_R2_CH14_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571400 RE-3_R3_CH14_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604168 RE-3_R3_CH14_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637636936 RE-3_R3_CH14_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587652 RE-3_R2_CH12_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620420 RE-3_R2_CH12_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653188 RE-3_R2_CH12_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587656 RE-3_R3_CH12_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620424 RE-3_R3_CH12_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653192 RE-3_R3_CH12_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579460 RE-3_R2_CH10_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612228 RE-3_R2_CH10_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637644996 RE-3_R2_CH10_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579464 RE-3_R3_CH10_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612232 RE-3_R3_CH10_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645000 RE-3_R3_CH10_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571268 RE-3_R2_CH08_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604036 RE-3_R2_CH08_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637636804 RE-3_R2_CH08_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571272 RE-3_R3_CH08_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604040 RE-3_R3_CH08_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637636808 RE-3_R3_CH08_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587524 RE-3_R2_CH06_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620292 RE-3_R2_CH06_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653060 RE-3_R2_CH06_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587528 RE-3_R3_CH06_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620296 RE-3_R3_CH06_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653064 RE-3_R3_CH06_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579332 RE-3_R2_CH04_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612100 RE-3_R2_CH04_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637644868 RE-3_R2_CH04_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579336 RE-3_R3_CH04_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612104 RE-3_R3_CH04_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637644872 RE-3_R3_CH04_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571140 RE-3_R2_CH02_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637603908 RE-3_R2_CH02_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637636676 RE-3_R2_CH02_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571144 RE-3_R3_CH02_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637603912 RE-3_R3_CH02_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637636680 RE-3_R3_CH02_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637588164 RE-3_R2_CH36_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620932 RE-3_R2_CH36_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653700 RE-3_R2_CH36_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637588168 RE-3_R3_CH36_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620936 RE-3_R3_CH36_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653704 RE-3_R3_CH36_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579972 RE-3_R2_CH34_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612740 RE-3_R2_CH34_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645508 RE-3_R2_CH34_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579976 RE-3_R3_CH34_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612744 RE-3_R3_CH34_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645512 RE-3_R3_CH34_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571780 RE-3_R2_CH32_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604548 RE-3_R2_CH32_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637637316 RE-3_R2_CH32_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571784 RE-3_R3_CH32_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604552 RE-3_R3_CH32_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637320 RE-3_R3_CH32_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637588036 RE-3_R2_CH30_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620804 RE-3_R2_CH30_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653572 RE-3_R2_CH30_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637588040 RE-3_R3_CH30_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620808 RE-3_R3_CH30_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653576 RE-3_R3_CH30_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579844 RE-3_R2_CH28_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612612 RE-3_R2_CH28_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645380 RE-3_R2_CH28_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579848 RE-3_R3_CH28_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612616 RE-3_R3_CH28_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645384 RE-3_R3_CH28_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571652 RE-3_R2_CH26_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604420 RE-3_R2_CH26_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637637188 RE-3_R2_CH26_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571656 RE-3_R3_CH26_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604424 RE-3_R3_CH26_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637192 RE-3_R3_CH26_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587908 RE-3_R2_CH24_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
